units,year,name,location,species,family,y,time,y_10000
metric_tons_wet,2005,SEAK_Pink salmon,SEAK,Pink,salmon,79550,54,7.955
metric_tons_wet,2005,BCWC_Pink salmon,BCWC,Pink,salmon,67627,54,6.7627
metric_tons_wet,2005,Bering Sea_Chum salmon,BeringSea,Chum,salmon,31700,54,3.17
metric_tons_wet,2005,Central AK_Chum salmon,CentralAK,Chum,salmon,10025,54,1.0025
metric_tons_wet,2005,SEAK_Chum salmon,SEAK,Chum,salmon,25755,54,2.5755
metric_tons_wet,2005,BCWC_Chum salmon,BCWC,Chum,salmon,33633,54,3.3633
metric_tons_wet,2005,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,38563,54,3.8563
metric_tons_wet,2005,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,17283,54,1.7283
metric_tons_wet,2005,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1667,54,0.1667
metric_tons_wet,2005,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,22162,54,2.2162
metric_tons_wet,2005,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,4919,30,0.4919
metric_tons_wet,2005,Central AK_Chinook salmon,CentralAK,Chinook,salmon,762,30,0.0762
metric_tons_wet,2005,SEAK_Chinook salmon,SEAK,Chinook,salmon,648,30,0.0648
metric_tons_wet,2005,BCWC_Chinook salmon,BCWC,Chinook,salmon,11012,30,1.1012
metric_tons_wet,2005,Bering Sea_Coho salmon,BeringSea,Coho,salmon,636,30,0.0636
metric_tons_wet,2005,Central AK_Coho salmon,CentralAK,Coho,salmon,3231,30,0.3231
metric_tons_wet,2005,SEAK_Coho salmon,SEAK,Coho,salmon,3562,30,0.3562
metric_tons_wet,2005,BCWC_Coho salmon,BCWC,Coho,salmon,6258,30,0.6258
metric_tons_wet,2006,Bering Sea_Pink salmon,BeringSea,Pink,salmon,5854,55,0.5854
metric_tons_wet,2006,Central AK_Pink salmon,CentralAK,Pink,salmon,27732,55,2.7732
metric_tons_wet,2006,SEAK_Pink salmon,SEAK,Pink,salmon,46937,55,4.6937
metric_tons_wet,2006,BCWC_Pink salmon,BCWC,Pink,salmon,6332,55,0.6332
metric_tons_wet,2006,Bering Sea_Chum salmon,BeringSea,Chum,salmon,20612,55,2.0612
metric_tons_wet,2006,Central AK_Chum salmon,CentralAK,Chum,salmon,12353,55,1.2353
metric_tons_wet,2006,SEAK_Chum salmon,SEAK,Chum,salmon,18398,55,1.8398
metric_tons_wet,2006,BCWC_Chum salmon,BCWC,Chum,salmon,34283,55,3.4283
metric_tons_wet,2006,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,28482,55,2.8482
metric_tons_wet,2006,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,16752,55,1.6752
metric_tons_wet,2006,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1903,55,0.1903
metric_tons_wet,2006,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,29753,55,2.9753
metric_tons_wet,2006,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,4085,31,0.4085
metric_tons_wet,2006,Central AK_Chinook salmon,CentralAK,Chinook,salmon,616,31,0.0616
metric_tons_wet,2006,SEAK_Chinook salmon,SEAK,Chinook,salmon,617,31,0.0617
metric_tons_wet,2006,BCWC_Chinook salmon,BCWC,Chinook,salmon,12974,31,1.2974
metric_tons_wet,2006,Bering Sea_Coho salmon,BeringSea,Coho,salmon,891,31,0.0891
metric_tons_wet,2006,Central AK_Coho salmon,CentralAK,Coho,salmon,4672,31,0.4672
metric_tons_wet,2006,SEAK_Coho salmon,SEAK,Coho,salmon,2777,31,0.2777
metric_tons_wet,2006,BCWC_Coho salmon,BCWC,Coho,salmon,5391,31,0.5391
metric_tons_wet,2007,Bering Sea_Pink salmon,BeringSea,Pink,salmon,2868,56,0.2868
metric_tons_wet,2007,Central AK_Pink salmon,CentralAK,Pink,salmon,38338,56,3.8338
metric_tons_wet,2007,SEAK_Pink salmon,SEAK,Pink,salmon,71991,56,7.1991
metric_tons_wet,2007,BCWC_Pink salmon,BCWC,Pink,salmon,35380,56,3.538
metric_tons_wet,2007,Bering Sea_Chum salmon,BeringSea,Chum,salmon,20000,56,2
metric_tons_wet,2007,Central AK_Chum salmon,CentralAK,Chum,salmon,10657,56,1.0657
metric_tons_wet,2007,SEAK_Chum salmon,SEAK,Chum,salmon,8535,56,0.8535
metric_tons_wet,2007,BCWC_Chum salmon,BCWC,Chum,salmon,25403,56,2.5403
metric_tons_wet,2007,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,27661,56,2.7661
metric_tons_wet,2007,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,12983,56,1.2983
metric_tons_wet,2007,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1564,56,0.1564
metric_tons_wet,2007,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,9256,56,0.9256
metric_tons_wet,2007,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,2450,32,0.245
metric_tons_wet,2007,Central AK_Chinook salmon,CentralAK,Chinook,salmon,641,32,0.0641
metric_tons_wet,2007,SEAK_Chinook salmon,SEAK,Chinook,salmon,315,32,0.0315
metric_tons_wet,2007,BCWC_Chinook salmon,BCWC,Chinook,salmon,7656,32,0.7656
metric_tons_wet,2007,Bering Sea_Coho salmon,BeringSea,Coho,salmon,744,32,0.0744
metric_tons_wet,2007,Central AK_Coho salmon,CentralAK,Coho,salmon,2887,32,0.2887
metric_tons_wet,2007,SEAK_Coho salmon,SEAK,Coho,salmon,2493,32,0.2493
metric_tons_wet,2007,BCWC_Coho salmon,BCWC,Coho,salmon,4373,32,0.4373
metric_tons_wet,2008,Bering Sea_Pink salmon,BeringSea,Pink,salmon,5427,57,0.5427
metric_tons_wet,2008,Central AK_Pink salmon,CentralAK,Pink,salmon,21903,57,2.1903
metric_tons_wet,2008,SEAK_Pink salmon,SEAK,Pink,salmon,39888,57,3.9888
metric_tons_wet,2008,BCWC_Pink salmon,BCWC,Pink,salmon,6875,57,0.6875
metric_tons_wet,2008,Bering Sea_Chum salmon,BeringSea,Chum,salmon,19255,57,1.9255
metric_tons_wet,2008,Central AK_Chum salmon,CentralAK,Chum,salmon,6759,57,0.6759
metric_tons_wet,2008,SEAK_Chum salmon,SEAK,Chum,salmon,7019,57,0.7019
metric_tons_wet,2008,BCWC_Chum salmon,BCWC,Chum,salmon,20238,57,2.0238
metric_tons_wet,2008,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,29117,57,2.9117
metric_tons_wet,2008,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,10209,57,1.0209
metric_tons_wet,2008,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,931,57,0.0931
metric_tons_wet,2008,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,11760,57,1.176
metric_tons_wet,2008,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1908,33,0.1908
metric_tons_wet,2008,Central AK_Chinook salmon,CentralAK,Chinook,salmon,417,33,0.0417
metric_tons_wet,2008,SEAK_Chinook salmon,SEAK,Chinook,salmon,421,33,0.0421
metric_tons_wet,2008,BCWC_Chinook salmon,BCWC,Chinook,salmon,9133,33,0.9133
metric_tons_wet,2008,Bering Sea_Coho salmon,BeringSea,Coho,salmon,1143,33,0.1143
metric_tons_wet,2008,Central AK_Coho salmon,CentralAK,Coho,salmon,4257,33,0.4257
metric_tons_wet,2008,SEAK_Coho salmon,SEAK,Coho,salmon,3683,33,0.3683
metric_tons_wet,2008,BCWC_Coho salmon,BCWC,Coho,salmon,5467,33,0.5467
metric_tons_wet,2009,Bering Sea_Pink salmon,BeringSea,Pink,salmon,1232,58,0.1232
metric_tons_wet,2009,Central AK_Pink salmon,CentralAK,Pink,salmon,23836,58,2.3836
metric_tons_wet,2009,SEAK_Pink salmon,SEAK,Pink,salmon,46516,58,4.6516
metric_tons_wet,2009,BCWC_Pink salmon,BCWC,Pink,salmon,44392,58,4.4392
metric_tons_wet,2009,Bering Sea_Chum salmon,BeringSea,Chum,salmon,17395,58,1.7395
metric_tons_wet,2009,Central AK_Chum salmon,CentralAK,Chum,salmon,7460,58,0.746
metric_tons_wet,2009,SEAK_Chum salmon,SEAK,Chum,salmon,6219,58,0.6219
metric_tons_wet,2009,BCWC_Chum salmon,BCWC,Chum,salmon,23219,58,2.3219
metric_tons_wet,2009,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,27278,58,2.7278
metric_tons_wet,2009,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,12366,58,1.2366
metric_tons_wet,2009,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1481,58,0.1481
metric_tons_wet,2009,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,9633,58,0.9633
metric_tons_wet,2009,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1868,34,0.1868
metric_tons_wet,2009,Central AK_Chinook salmon,CentralAK,Chinook,salmon,259,34,0.0259
metric_tons_wet,2009,SEAK_Chinook salmon,SEAK,Chinook,salmon,350,34,0.035
metric_tons_wet,2009,BCWC_Chinook salmon,BCWC,Chinook,salmon,8201,34,0.8201
metric_tons_wet,2009,Bering Sea_Coho salmon,BeringSea,Coho,salmon,666,34,0.0666
metric_tons_wet,2009,Central AK_Coho salmon,CentralAK,Coho,salmon,3227,34,0.3227
metric_tons_wet,2009,SEAK_Coho salmon,SEAK,Coho,salmon,3256,34,0.3256
metric_tons_wet,2009,BCWC_Coho salmon,BCWC,Coho,salmon,9569,34,0.9569
metric_tons_wet,2010,Bering Sea_Pink salmon,BeringSea,Pink,salmon,5390,59,0.539
metric_tons_wet,2010,Central AK_Pink salmon,CentralAK,Pink,salmon,18444,59,1.8444
metric_tons_wet,2010,SEAK_Pink salmon,SEAK,Pink,salmon,54972,59,5.4972
metric_tons_wet,2010,BCWC_Pink salmon,BCWC,Pink,salmon,13491,59,1.3491
metric_tons_wet,2010,Bering Sea_Chum salmon,BeringSea,Chum,salmon,23153,59,2.3153
metric_tons_wet,2010,Central AK_Chum salmon,CentralAK,Chum,salmon,5403,59,0.5403
metric_tons_wet,2010,SEAK_Chum salmon,SEAK,Chum,salmon,8431,59,0.8431
metric_tons_wet,2010,BCWC_Chum salmon,BCWC,Chum,salmon,17516,59,1.7516
metric_tons_wet,2010,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,22684,59,2.2684
metric_tons_wet,2010,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,15062,59,1.5062
metric_tons_wet,2010,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1392,59,0.1392
metric_tons_wet,2010,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,56382,59,5.6382
metric_tons_wet,2010,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1172,35,0.1172
metric_tons_wet,2010,Central AK_Chinook salmon,CentralAK,Chinook,salmon,386,35,0.0386
metric_tons_wet,2010,SEAK_Chinook salmon,SEAK,Chinook,salmon,447,35,0.0447
metric_tons_wet,2010,BCWC_Chinook salmon,BCWC,Chinook,salmon,8342,35,0.8342
metric_tons_wet,2010,Bering Sea_Coho salmon,BeringSea,Coho,salmon,547,35,0.0547
metric_tons_wet,2010,Central AK_Coho salmon,CentralAK,Coho,salmon,3072,35,0.3072
metric_tons_wet,2010,SEAK_Coho salmon,SEAK,Coho,salmon,3777,35,0.3777
metric_tons_wet,2010,BCWC_Coho salmon,BCWC,Coho,salmon,7172,35,0.7172
metric_tons_wet,2011,Bering Sea_Pink salmon,BeringSea,Pink,salmon,1464,60,0.1464
metric_tons_wet,2011,Central AK_Pink salmon,CentralAK,Pink,salmon,25677,60,2.5677
metric_tons_wet,2011,SEAK_Pink salmon,SEAK,Pink,salmon,74271,60,7.4271
metric_tons_wet,2011,BCWC_Pink salmon,BCWC,Pink,salmon,45427,60,4.5427
metric_tons_wet,2011,Bering Sea_Chum salmon,BeringSea,Chum,salmon,29547,60,2.9547
metric_tons_wet,2011,Central AK_Chum salmon,CentralAK,Chum,salmon,10334,60,1.0334
metric_tons_wet,2011,SEAK_Chum salmon,SEAK,Chum,salmon,7245,60,0.7245
metric_tons_wet,2011,BCWC_Chum salmon,BCWC,Chum,salmon,34085,60,3.4085
metric_tons_wet,2011,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,19612,60,1.9612
metric_tons_wet,2011,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,18994,60,1.8994
metric_tons_wet,2011,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1726,60,0.1726
metric_tons_wet,2011,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,22145,60,2.2145
metric_tons_wet,2011,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1372,36,0.1372
metric_tons_wet,2011,Central AK_Chinook salmon,CentralAK,Chinook,salmon,413,36,0.0413
metric_tons_wet,2011,SEAK_Chinook salmon,SEAK,Chinook,salmon,323,36,0.0323
metric_tons_wet,2011,BCWC_Chinook salmon,BCWC,Chinook,salmon,9607,36,0.9607
metric_tons_wet,2011,Bering Sea_Coho salmon,BeringSea,Coho,salmon,328,36,0.0328
metric_tons_wet,2011,Central AK_Coho salmon,CentralAK,Coho,salmon,1971,36,0.1971
metric_tons_wet,2011,SEAK_Coho salmon,SEAK,Coho,salmon,2679,36,0.2679
metric_tons_wet,2011,BCWC_Coho salmon,BCWC,Coho,salmon,7338,36,0.7338
metric_tons_wet,2012,Bering Sea_Pink salmon,BeringSea,Pink,salmon,4369,61,0.4369
metric_tons_wet,2012,Central AK_Pink salmon,CentralAK,Pink,salmon,16033,61,1.6033
metric_tons_wet,2012,SEAK_Pink salmon,SEAK,Pink,salmon,45334,61,4.5334
metric_tons_wet,2012,BCWC_Pink salmon,BCWC,Pink,salmon,14458,61,1.4458
metric_tons_wet,2012,Bering Sea_Chum salmon,BeringSea,Chum,salmon,29548,61,2.9548
metric_tons_wet,2012,Central AK_Chum salmon,CentralAK,Chum,salmon,8488,61,0.8488
metric_tons_wet,2012,SEAK_Chum salmon,SEAK,Chum,salmon,9371,61,0.9371
metric_tons_wet,2012,BCWC_Chum salmon,BCWC,Chum,salmon,25834,61,2.5834
metric_tons_wet,2012,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,20091,61,2.0091
metric_tons_wet,2012,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,19289,61,1.9289
metric_tons_wet,2012,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1906,61,0.1906
metric_tons_wet,2012,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,14043,61,1.4043
metric_tons_wet,2012,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1535,37,0.1535
metric_tons_wet,2012,Central AK_Chinook salmon,CentralAK,Chinook,salmon,308,37,0.0308
metric_tons_wet,2012,SEAK_Chinook salmon,SEAK,Chinook,salmon,291,37,0.0291
metric_tons_wet,2012,BCWC_Chinook salmon,BCWC,Chinook,salmon,8804,37,0.8804
metric_tons_wet,2012,Bering Sea_Coho salmon,BeringSea,Coho,salmon,750,37,0.075
metric_tons_wet,2012,Central AK_Coho salmon,CentralAK,Coho,salmon,1540,37,0.154
metric_tons_wet,2012,SEAK_Coho salmon,SEAK,Coho,salmon,2587,37,0.2587
metric_tons_wet,2012,BCWC_Coho salmon,BCWC,Coho,salmon,5804,37,0.5804
metric_tons_wet,2013,Bering Sea_Pink salmon,BeringSea,Pink,salmon,1428,62,0.1428
metric_tons_wet,2013,Central AK_Pink salmon,CentralAK,Pink,salmon,37784,62,3.7784
metric_tons_wet,2013,SEAK_Pink salmon,SEAK,Pink,salmon,93344,62,9.3344
metric_tons_wet,2013,BCWC_Pink salmon,BCWC,Pink,salmon,52819,62,5.2819
metric_tons_wet,2013,Bering Sea_Chum salmon,BeringSea,Chum,salmon,28495,62,2.8495
metric_tons_wet,2013,Central AK_Chum salmon,CentralAK,Chum,salmon,9414,62,0.9414
metric_tons_wet,2013,SEAK_Chum salmon,SEAK,Chum,salmon,8661,62,0.8661
metric_tons_wet,2013,BCWC_Chum salmon,BCWC,Chum,salmon,20619,62,2.0619
metric_tons_wet,2013,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,22159,62,2.2159
metric_tons_wet,2013,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,19353,62,1.9353
metric_tons_wet,2013,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1607,62,0.1607
metric_tons_wet,2013,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,15283,62,1.5283
metric_tons_wet,2013,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1275,38,0.1275
metric_tons_wet,2013,Central AK_Chinook salmon,CentralAK,Chinook,salmon,428,38,0.0428
metric_tons_wet,2013,SEAK_Chinook salmon,SEAK,Chinook,salmon,323,38,0.0323
metric_tons_wet,2013,BCWC_Chinook salmon,BCWC,Chinook,salmon,12473,38,1.2473
metric_tons_wet,2013,Bering Sea_Coho salmon,BeringSea,Coho,salmon,857,38,0.0857
metric_tons_wet,2013,Central AK_Coho salmon,CentralAK,Coho,salmon,3925,38,0.3925
metric_tons_wet,2013,SEAK_Coho salmon,SEAK,Coho,salmon,4884,38,0.4884
metric_tons_wet,2013,BCWC_Coho salmon,BCWC,Coho,salmon,6061,38,0.6061
metric_tons_wet,2014,Bering Sea_Pink salmon,BeringSea,Pink,salmon,4746,63,0.4746
metric_tons_wet,2014,Central AK_Pink salmon,CentralAK,Pink,salmon,15925,63,1.5925
metric_tons_wet,2014,SEAK_Pink salmon,SEAK,Pink,salmon,56754,63,5.6754
metric_tons_wet,2014,BCWC_Pink salmon,BCWC,Pink,salmon,27234,63,2.7234
metric_tons_wet,2014,Bering Sea_Chum salmon,BeringSea,Chum,salmon,28089,63,2.8089
metric_tons_wet,2014,Central AK_Chum salmon,CentralAK,Chum,salmon,6210,63,0.621
metric_tons_wet,2014,SEAK_Chum salmon,SEAK,Chum,salmon,12937,63,1.2937
metric_tons_wet,2014,BCWC_Chum salmon,BCWC,Chum,salmon,25476,63,2.5476
metric_tons_wet,2014,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,30113,63,3.0113
metric_tons_wet,2014,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,18452,63,1.8452
metric_tons_wet,2014,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1547,63,0.1547
metric_tons_wet,2014,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,37780,63,3.778
metric_tons_wet,2014,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1448,39,0.1448
metric_tons_wet,2014,Central AK_Chinook salmon,CentralAK,Chinook,salmon,296,39,0.0296
metric_tons_wet,2014,SEAK_Chinook salmon,SEAK,Chinook,salmon,383,39,0.0383
metric_tons_wet,2014,BCWC_Chinook salmon,BCWC,Chinook,salmon,10759,39,1.0759
metric_tons_wet,2014,Bering Sea_Coho salmon,BeringSea,Coho,salmon,1065,39,0.1065
metric_tons_wet,2014,Central AK_Coho salmon,CentralAK,Coho,salmon,4385,39,0.4385
metric_tons_wet,2014,SEAK_Coho salmon,SEAK,Coho,salmon,5500,39,0.55
metric_tons_wet,2014,BCWC_Coho salmon,BCWC,Coho,salmon,5925,39,0.5925
metric_tons_wet,2015,Bering Sea_Pink salmon,BeringSea,Pink,salmon,1594,64,0.1594
metric_tons_wet,2015,Central AK_Pink salmon,CentralAK,Pink,salmon,61611,64,6.1611
metric_tons_wet,2015,SEAK_Pink salmon,SEAK,Pink,salmon,50047,64,5.0047
metric_tons_wet,2015,BCWC_Pink salmon,BCWC,Pink,salmon,53491,64,5.3491
metric_tons_wet,2015,Bering Sea_Chum salmon,BeringSea,Chum,salmon,22296,64,2.2296
metric_tons_wet,2015,Central AK_Chum salmon,CentralAK,Chum,salmon,10381,64,1.0381
metric_tons_wet,2015,SEAK_Chum salmon,SEAK,Chum,salmon,14222,64,1.4222
metric_tons_wet,2015,BCWC_Chum salmon,BCWC,Chum,salmon,20212,64,2.0212
metric_tons_wet,2015,Bering Sea_Sockeye salmon,BeringSea,Sockeye,salmon,48564,64,4.8564
metric_tons_wet,2015,Central AK_Sockeye salmon,CentralAK,Sockeye,salmon,21718,64,2.1718
metric_tons_wet,2015,SEAK_Sockeye salmon,SEAK,Sockeye,salmon,1540,64,0.154
metric_tons_wet,2015,BCWC_Sockeye salmon,BCWC,Sockeye,salmon,6403,64,0.6403
metric_tons_wet,2015,Bering Sea_Chinook salmon,BeringSea,Chinook,salmon,1606,40,0.1606
metric_tons_wet,2015,Central AK_Chinook salmon,CentralAK,Chinook,salmon,622,40,0.0622
metric_tons_wet,2015,SEAK_Chinook salmon,SEAK,Chinook,salmon,377,40,0.0377
metric_tons_wet,2015,BCWC_Chinook salmon,BCWC,Chinook,salmon,8765,40,0.8765
metric_tons_wet,2015,Bering Sea_Coho salmon,BeringSea,Coho,salmon,584,40,0.0584
metric_tons_wet,2015,Central AK_Coho salmon,CentralAK,Coho,salmon,2893,40,0.2893
metric_tons_wet,2015,SEAK_Coho salmon,SEAK,Coho,salmon,2925,40,0.2925
metric_tons_wet,2015,BCWC_Coho salmon,BCWC,Coho,salmon,4692,40,0.4692
